,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
33,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3027.806405,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
34,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3038.920473,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
35,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3025.072933,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
36,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3036.058081,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
37,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3056.609743,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
38,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3050.402259,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
39,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3059.718146,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
40,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3062.973956,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
41,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3055.426636,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
42,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3056.35148,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
43,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3058.973103,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
44,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3052.284723,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
45,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3041.571959,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
46,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3032.598655,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
