iconUrl,symbol,name,sparkline
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41337.4039343651340327560000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41299.8077883824220557150000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41384.4893680968616572500000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41431.3737422768379349570000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41271.4470080984630735400000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41295.3608087128858273560000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41368.8320469802084132100000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41447.8940241464967042030000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41415.0899197586411028820000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41318.5220271448590211550000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41344.5336288461535140270000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41374.1875667477716764440000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41356.2928124227044993620000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41343.6343786558415333440000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41425.5368924145804618940000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41425.2534799742333094170000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41367.1523608054418960180000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41473.1298218512882082070000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41545.6197235942179465930000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41713.8155536742716760610000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41994.6579456367049395930000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41952.0110846759267845840000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41709.4131157573734445610000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41554.9970124829682627080000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41237.4676776961905906490000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41270.8565434680412866690000
https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,BTC,Bitcoin,41415.6981973706638904520000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3104.3917556998897073580000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3094.0457148926323535150000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3098.1751593062303067170000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3110.8697299556182146840000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3094.4117825714238592790000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3098.7039068765852884010000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3104.1742854739754000290000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3104.7137272478849684200000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3092.7041037749184848990000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3082.1649112731414495350000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3088.6627474607842695880000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3087.6134571140320812880000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3089.5994063906505951210000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3087.5553239233581143740000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3099.3396851603907655990000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3100.3230473934269725370000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3095.6789710365650812310000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3103.9793124507950408940000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3106.5217752064594173890000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3121.8997290607594806300000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3141.4829444679619401870000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3150.9756665248113151420000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3117.4125891270386507270000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3103.0398973681205137550000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3070.9650277888835643070000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3076.8293359530630272050000
https://cdn.coinranking.com/rk4RKHOuW/eth.svg,ETH,Ethereum,3088.8070864380530992670000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0000000000000000000000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017156994238727570000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0020788680078928480000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0022564744708632160000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0016169657389304910000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0013649485312567070000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017719681050581070000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0021393872893347170000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017841891577887170000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0018195149679744570000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017877000174523590000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0018588400493987600000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017243763487580840000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0018041159591746530000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0022072958692465950000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017094660542748160000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0014590773958309550000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0017097028910947620000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0018713428809403650000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0027034235019591980000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0021605204728206810000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0019435789364688300000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0013292647155701520000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0024758010844034310000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0031660876918594820000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0020078687708774660000
https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,USDT,Tether USD,1.0020147580936960670000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,419.8749026468765070550000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,419.3684511247995764270000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,419.6322106587088117610000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,420.5212679432365066280000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,419.2678761816126809590000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,420.1199855164567730890000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.2677904797359283130000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,422.0461662967320154960000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.3159047304673437430000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.2235109516873969790000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.3051984511232904920000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.7859098906386657790000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.8350747075316201080000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.4134340903742378700000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,422.7000372220820289370000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,422.6963512605654499140000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.7744648027407982750000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,423.9107917797752707410000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,427.5348998666237873070000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,429.1486068739419178700000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,428.1016239848291984990000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,427.9847652532606007040000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,424.4325992769142779530000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,424.2408405210670674430000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.8203665815410213720000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,421.0886712652426884820000
https://cdn.coinranking.com/B1N19L_dZ/bnb.svg,BNB,Binance Coin,422.2608643729707915090000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0000000000000000000000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0021767378087064330000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0023909168186551910000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0019155481386318880000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0021923075265561190000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0024173596687077370000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0021841861970096700000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0020600272269626920000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0020164577606543910000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0016143123390643120000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0017471836917606630000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0016091241455534780000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0018336482534916460000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0017397544613066940000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0019271456174288410000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0023611540883555500000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0023822028150698320000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0020770651090654910000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0018396512242981490000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0015654573313118620000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0020214924585039320000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0027607299430332760000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0030336624471297140000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0028522189984377830000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0028745860217954470000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0033095039930846440000
https://cdn.coinranking.com/jkDf8sQbY/usdc.svg,USDC,USDC,1.0029349702462833340000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,105.9205307205863408730000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,106.0222425500950176470000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,106.1041571353438330160000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,106.6951881077749011560000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,106.4184984162132105770000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.7925301401831842940000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.7976482324025428310000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,108.2019532669359245620000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,108.4508720059637259770000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.9251219761533159910000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,108.2783169346220679340000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,108.3366724425053144510000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,108.1302573661482134540000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.7508738996128472220000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.9458154566548319310000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.7661008008579663540000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.0940357533879410220000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,107.5979837823234804360000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,108.4307111382856233240000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,109.6120842065412298540000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,110.2456708011367760850000
https://cdn.coinranking.com/yvUG4Qex5/solana.svg,SOL,Solana,109.9541515011280652060000
