,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
0,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,86.5608449597085473670000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
1,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,86.1839286765941543800000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
2,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,84.3849413986371606860000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
3,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,82.3466837963253061740000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
4,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,81.9724366958463257530000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
5,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,82.3835913139475989950000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
6,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,82.6693868493547511320000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
7,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,83.2821447995564851500000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
8,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,82.5460775292293594160000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
9,AaQUAs2Mc,LUNA,Terra,#000000,https://cdn.coinranking.com/F-PJdF8Um/LUNA.svg,29585640801,83.60911205118343,1565957940,1,-3.41,9,81.8402172975142872720000,False,https://coinranking.com/coin/AaQUAs2Mc+terra-luna,2407295907,0.002102057114449354
