,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
0,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40729.7298686337003917290000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
1,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40385.4002769937808131380000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
2,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40054.4651131738575313740000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
3,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39820.1316728748011176340000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
4,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39793.7352447353669309440000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
5,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39789.7294228125109869340000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
6,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39732.6729013630044345030000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
7,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39743.1080397632390063760000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
8,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39578.4727857974869899120000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
9,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39632.0679367791092094460000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
10,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39819.5046456923841470360000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
11,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,39990.9951360761819426980000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
12,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40162.4742079344571903120000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
13,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40143.7361564396083427900000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
14,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40287.0293969473714263180000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
15,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40206.7689013480704846700000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
16,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40213.6492270384577200190000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
17,Qwsogvtv82FCd,BTC,Bitcoin,#f7931A,https://cdn.coinranking.com/bOabBYkcX/bitcoin_btc.svg,756117353599,39774.900251977844,1330214400,1,-2.34,1,40205.5150163324809071670000,False,https://coinranking.com/coin/Qwsogvtv82FCd+bitcoin-btc,33161232882,1
