,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
0,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,0.9997485756049811300000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
1,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0013365046808836980000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
2,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0020404921420356430000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
3,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0016498159751989160000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
4,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0022077517529165070000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
5,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0023869726884397870000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
6,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0028763484323590880000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
7,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0025740125441974000000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
8,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0021970755351754230000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
9,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82696630546,1.0016992048633515,1420761600,1,0.2,3,1.0025996454977358100000,False,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,68991344354,0.000025184204071349
