,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
0,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3035.7529916300283813320000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
1,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3017.4005210706460836660000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
2,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3005.5098964603647990040000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
3,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2986.3120960694477219540000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
4,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2993.5397739838985098180000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
5,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3000.0380515693386303320000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
6,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2989.4533068118193824420000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
7,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2985.2109256168242784480000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
8,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2974.1749391448017935380000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
9,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2975.5664833586164276430000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
10,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,2988.7803907710257943890000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
11,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3003.6891091402968758410000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
12,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3020.8126271092942723870000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
13,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,361229497165,3010.8570033808232,1438905600,1,-0.82,2,3015.5435347849864128920000,False,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,20170588647,0.07569741179253128
